nyu_id,name
19013,Conservative Republicans of Texas
19014,California 2020
19015,Paid for by Friends of Andrew Jones
19016,"Matt Caldwell, Republican, for Commissioner of Agriculture"
19017,Your Energy Virginia
19018,Friends of Steven Cianci
19019,Lemony Tree
19020,Michael Melillo For SJUSD Trustee Area 4 2018
19021,"Friends of Julie Brewington, Susan Warthen, Treasurer"
19022,"Jason Pizzo, Democrat for Florida Senate District 38"
19023,Tim Ryan for Congress
19024,DePizzo For Congress
19025,Friends of Earl Beville for Court Clerk authority Candy Miller Treasurer
19026,END THE NRA. NOT AUTHORIZED BY ANY CANDIDATE OR COMMITTEE. 
19027,Massachusetts Gun Rights
19028,LaunchGood
19029,SEIU 503 
19030,Buchwald for Judge
19031,Friends of Kevin Samuel Thomas
19032,Richard Castaldo for Congress 2018
19033,"Amber Gustafson for Iowa, Megan Albaugh, Treasurer"
19034,Wynn For Georgia
19035,Salazar for State Senate
19036,"Sutter County Residents Seeking Justice for Crime Victims Supporting Amanda Hopper For District Attorney 2018, ID# 1405532"
19037,Campaign Fund of Derek T Ashcraft 
19038,Friends of Monty Mason
19039,Teri Lyn Bernero For MSU Board of Trustees | 617 Seymour Ave. Lansing MI 48933
19040,"Asena Mott for DeSoto County School Board, District 3"
19041,Heather Matson for Iowa House
19042,"Ohio Value Voters, Inc."
19043,Manufactured Housing Institute
19044,Ohioans for Mike Rasor
19045,Fresenius Medical Care.
19046,Conservative Partnership Institute 
19047,Mayne for District Attorney 2018 FPPC 1398680
19048,Friends of Troy Rolling
19049,Barbara Allen for Wyoming House District 16
19050,Amy for the People
19051,The Feeney Committee
19052,JERSEY FIRST
19053,North Carolina Association of Educators
19054,KWTV News 9
19055,"Friends for Masai Troutman, Sandra Troutman Treasurer"
19056,the EnergySure Coalition
19057,House For Council
19058,"Paid for by the International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America (UAW). Not authorized by any candidate."
19059,Animal Charity Evaluators
19060,"Jefferson County Democratic Party, Box 10522, Birmingham 35202"
19061,Debbie Halama for Monroe County Commissioner District 2
19062,Arkansas Economic Development Commission 
19063,Committee to Elect Brad Touchstone. Approved by Candidate. 
19064,the Minnesota Hospital Association
19065,Strong Blue Wisconsin PAC
19066,Republican Party of Louisiana
19067,"the Committee to Elect Bradley Thomas, Tracee L. Sanders, Treasurer."
19068,Interwest Energy Alliance
19069,Dail Taylor
19070,The People To Elect William L Howard
19071,Campaign Zero
19072,Friends of Darrell Moore 2018
19073,CLARKE TUCKER FOR CONGRESS
19074,Re-Elect Norma Sierra Galindo for IID - Division 5
19075,Center For American Progress
19076,David O'Quinn
19077,Friends of Allison Silberberg.
19078,Tim Nader for Judge 2018 FPPC #1399061
19079,the National Democratic Redistricting Committee
19080,"Nick Smith for Sheriff of Walker County • 758 Saragossa Rd • Nauvoo, AL 35578"
19081,"New Jersey State Laborers' Political Action Committee, 104 Interchange Plaza, Ste. 301, Monroe Twp., NJ 08831."
19082,"(and approved) by Daniel Sotelo, NPA for FL House District 119"
19083,The Senator Brian Zehnder Campaign
19084,Paid For By National Liberty Federation
19085,Campbell 4 Maryland
19086,Paid for by the Democratic Central Committee of Shasta County and not authorized by any candidate or candidate's committee.
19087,Human Coalition
19088,"Committee to Elect Dan Stoddard, Joy Stoddard Treasurer "
19089,California Counties Solar Program
19090,KT Musselman Campaign
19091,"Eddie Farnsworth 2018, Friends of Warren Peterson, Grantham for Arizona"
19092,Flagstaff Needs a Raise
19093,Eileen Kiely for Oregon HD53
19094,Data for Donkeys
19095,Conservative Tribune
19096,"the Fanwood Democratic Committee, Pat Plante, Treasurer"
19097,Animal Petitions
19098,Connecticut Voices for Children
19099,Committee to Elect Kevin Schmelzlen 
19100,"Vote Colleen Ebacher, Hollis Mooney, Treasurer"
19101,Robert Nichols for Texas Senate
19102,Laura Cox for State Senate
19103,"Lira Bravo Law, PLLC"
19104,W.K. Kellogg Foundation
19105,"Friends of John Imes 1008 Edgehill Drive Madison, WI 53705 Ed Reisch, Treasurer"
19106,Bob Romps for State Representative
19107,Friends of Kelly Collison
19108,Common Good VA
19109,"Elect Cardin, Steven M. Gelblum, Treasurer"
19110,"Friends of Team 46 Slate. Chris Madaio, Treasurer"
19111,Bryant for Governor.
19112,Kevin Daley for State Senate
19113,Jeffrey Carroll for County Council District 5
19114,Citizens Alliance for Responsible Development (CARD)
19115,Montanans for Tester
19116,Community Committee to Elect Robert Cohen
19117,Florida Planned Parenthood PAC
19118,California League of Conservation Voters
19119,PATE FOR IOWA
19120,AARP New Mexico
19121,Committee to Elect Bob Fernandez for Otsego County Sheriff
19122,Eddie Tallon for House District 33
19123,Doug Carel for District Judge
19124,"(and approved) Michael Grieco, Democrat for FL House District 113"
19125,Bryce for State Senate
19126,"THE MISSOURI BAR, SEBRINA BARRETT, EXECUTIVE DIRECTOR PO BOX 119 JEFFERSON CITY, MO 65102"
19127,"Paid for by McDonough for Judge, Timothy Silver, Treasurer."
19128,"and approved by Judge Daryl ""Ike"" Isenhower for St. Lucie County Judge, Group 1, Non Partisan"
19129,Rich Meyer
19130,Coalition For Trump
19131,Philly Socialists
19132,Gary W. Starr
19133,"Kucera for Kansas; Patricia Reitz, Treasurer."
19134,"Hurtado Cavanaugh, Attorneys-at-Law"
19135,Ruth Musser-Lopez for CA Senate 2018 ID#1403226
19136,Hamlin for Congress
19137,the Phil Berger Committee
19138,Friends of Dan Kildee
19139,We Love Todu Guam Committee
19140,Kansas Conservatives
19141,"the Coconino County Democratic Party, POB 701, Flagstaff, AZ 86002"
19142,Matt Vaca Sams for Better Schools and Brighter Futures
19143,Committee to Elect Stephanie Townsend
19144,"Ben Smith for Baltimore; Sophia Silbergeld, Treasurer"
19145,Ryan Roodenburg
19146,Josh Stein for Attorney General
19147,Chuck Efstration for State House
19148,"Paid for by Maine Republican Party, 9 Higgins Street, Augusta, ME 04330 Ben Lombard, Treasurer"
19149,AARP Washington State
19150,"Vote4DA Campaign, a project of the ACLU of California"
19151,The Committee to Elect Dan Johnson
19152,Friends and Family of Will Nguyen 
19153,Rich Siegel Author
19154,Chalon Kintzley for Larimer County Commissioner District 1
19155,Loud & Proud
19156,Chris Hollins for Texas
19157,"David Plotts for Board of Education, Ashlee Plotts Treasurer"
19158,Citizens for Art
19159,"Catron for Missouri, Rick Catron, Treasurer"
19160,Jeff Apodaca for Governor 
19161,Yankee Institute for Public Policy
19162,Ann Magnarelli for City Court Judge
19163,Kenny Johnson for City Council 
19164,Judge Sarah Ritterhoff Williams
19165,"Massachusetts Citizens for Life, Inc."
19166,the Committee to Elect Allison Werder
19167,Friends of Mila Johns
19168,State Senator Peter MacGregor
19169,"Haulmark for Kansas - Kaitlin Neiger, Campaign Treasurer"
19170, LeftAction
19171,"Phil Moore, Democrat for State Representative"
19172,"Neil Parrott for Delegate, Dave Neel, Treasurer."
19173,Purpose
19174,"Anne Quillen for State House 25 / Dennis Gregg, Treasurer"
19175,National Association for Gun Rights
19176,Lisa R Seger Campaign Fund
19177,Susie Lee for Congress
19178,"Cary Lowe, Author"
19179,Authority of John Wesley Weese for Citizens for Charles Burkett
19180,EvansforMe
19181,Friends of Lily Rowe
19182,Re-Elect Jim C. Hanks for IID - Division 3
19183,Bri For Colorado
19184,Drew Buchanan for Pensacola Mayor 
19185,Upton for All of Us.
19186,the campaign to elect Franklin Fortier
19187,Friends of Meredith Wellington
19188,"Friends of David Marks, Charles L. Marks, Treasurer."
19189,SHS:Horrible Person
19190,Libertarian Country
19191,Fincher for House 2018
19192,Friends of Sarah Schulz
19193,Adler for Austin
19194,Flanders for U.S. Senate
19195,KEN CALVERT FOR CONGRESS 
19196,"Friends of Patrick Young, Nicole Magnani,Treasurer"
19197,El Mundo Al Segundo LLC 
19198,Project Veritas
19199,Safety Net Project at the Urban Justice Center
19200,Anita-Buddy Lawrence
19201,Assemblyman Jay Obernolte
19202,Sanford for Superintendent of Schools 2018
19203,Skinner for Arkansas Senate
19204,Menendez for Senate
19205,The Michigan Campaign Finance Network
19206,Jennifer Ambler
19207,John R Symcox for State Senate 2018
19208,Committee To Elect Tim Westley For Congress
19209,"Paid for by McDonough For Judge, Timothy Silver Treasurer."
19210,Horizon PAC
19211,Fair Courts Now
19212,CPI Conservative Partnership 
19213,Gardner For DHS Council 2018 FPPC # 1405627
19214,Feminists for Life
19215,Pd Pol Ad for by the Pete Gallego Campaign 
19216,the Pennsylvania Democratic Party.
19217,"Mack Butler for Senate PO Box 7184 Rainbow City, AL 35906"
19218,"Aaron Kurz, Champion of TRUTH"
19219,"Friends of Kirill Reznik, Jennifer Kramer, Treasurer"
19220,Stewart for Senate
19221,Michael Cortney
19222,Committee to Elect Tenorio Ada 
19223,Miessner for Council  2018 FPPC#1402675
19224,Houston Public Media
19225,Pennsylvania Spotlight
19226,James Robinette
19227,Pennsylvania Medical Society
19228,Rochelle Pardue-Okimoto for Assembly 2018 - ID#1398386
19229,"Friends of Christian Miele | Treasurer: Richard ""Maynard"" Thurfield"
19230,Jim Walther
19231,the 43rd District Democrats
19232,Committee to Elect Randy Reid
19233,Neighbors For Steve Folz for Indiana House of Representatives District 76
19234,"Jeremy Ring, Democrat, for Chief Financial Officer"
19235,BONNIE DUMANIS FOR SUPERVISOR 2018
19236,Subject Politics LLC
19237,Alan Wilson for Attorney General
19238,the City of Bayonne
19239,KCUR 89.3
19240,Rosenbush4Utah
19241,authority Daniel Mackley Treasurer 
19242,SHARPE 4 SCHOOLS
19243,"Rebeca Sosa for Miami-Dade County Commissioner, District 6"
19244,Dropkick Memes
19245,Theis for Sheriff PO Box 33 Shakopee MN
19246,Peter Goselin
19247,Mitchell Plitnick (89873475)
19248,"Working Families Party National IE Committee, Mike Boland Treasurer, 1 Metrotech Center North, 11th Floor, Brooklyn NY. Not authorized by any candidate or candidate's committee."
19249,"Jack Richie,  Republican for County Commissioner, District 4 "
19250,the North Carolina Conservation Network
19251,State Senator John Proos
19252,Susan B Anthony List Candidate Fund
19253,Ohioans for Gun Safety
19254,The Organization For Economic Growth
19255,Bill Schack for City Commission
19256,A U.S. citizen who loves his country. No external individual or entity provides support for this page.
19257,"Friends of Sarah Elfreth; Michael G. Miller, Treasurer"
19258,Vote Nick Guy
19259,DaVita Inc
19260,U.S. Term Limits
19261,RT 
19262,the campaign to elect Michael Goings
19263,"Joe La Jeunesse for Sheriff 2018, ID # 1397505"
19264,Brigade
19265,Bruce White
19266,Friends for Lewis Moore 2018
19267,Committee to Elect Melissa Stewart
19268,Friends of Dorothy Brown
19269,KNX 1070
19379,Darren Suen for Mayor 2018
19380,WSDOT Accountability Coalition
19381,The Climate Reality Project
19270,"Toby Overdorf, Republican, for State Representative. The maximum contribution allowed by Florida law is $1,000 per individual or business. Contributions are not deductible for federal income tax purposes. Toby for House Paid by Toby Overdorf, Republican, for State Representative; "
19271,Citizens for JD Wooten
19272,Virginia Hospital & Healthcare Association
19273,"SD 13 DFL, PO Box 802, Sartell, MN 56377"
19274,Citizens for a Stronger New Jersey and not authorized by any candidate or candidate’s committee.
19275,Joe Boykin for Charleston County Council
19276,Global Trade Watch
19277,The Better World Campaign 
19278,Committee to Elect Wayne Harmon
19279,Solar United Neighbors
19280,Friends and Supporters of Chad Caldwell.
19281,and authorized by Caldwell for State House 2018
19282,Delaware House Democratic Caucus
19283,David Jones for Superintendent PO Box 51 Arab AL 35016
19284,"Strauss Brands, Inc."
19285,Vote Craig for Sheriff Campaign 
19286,TAKE BACK CALIFORNIA PAC
19287,Richard Garzola for City Commissioner
19288,Ken Harbaugh for Congress
19289,Terry M. Clark
19290,Sam A. Mis-soum for Commissioner of Labor
19291,"Planned Parenthood of South, East and North Florida"
19292,Rolston For New Hampshire House of Representatives
19293,Barbara Lee Family Foundation
19294,Barker 4 Kansas
19295,Lawrence W. (Larry) Sinclair
19296,The Committee to Elect Grant Carlson District Court Judge
19297,"Educate OK, Inc"
19298,Tim Worst for City Council 
19299,Paid for by Majority Fund
19300,The Turley & Mara Law Firm APLC Newsletter
19301,Jimmy Panetta for Congress
19302,Stacie Long
19303,the Committee to Elect Chelsea Kline
19304,"Vote Sue Shink, 660 W. Joy Rd., Ann Arbor MI. 48105."
19305,"Sunlight Arizona, a program of the One Arizona, a non-profit 501(c)3 organization"
19306,and Authorized by the Spotsylvania County Republican Committee
19307,Friends of Kelly Albright 2018
19308,Oklahomans For John W McKenna 2018
19309,Catherine Krantz for Congress
19310,Issue One
19311,"David Snodgrass | 2024 Concord Dr Camden, SC 29020"
19312,Shanelle for Congress 
19313,Advancing Native Missions
19314,Flip Texas - 32
19315,the Association of American Physicians and Surgeons
19316,Purkratom
19317,Jordan Idso for House 4A
19318,Azumah For Congress
19319,Becky St. John Campaign
19320,It Starts Today and not affiliated with any candidate or candidate committee.
19321,Mike Shuster 
19322,GEORGIANS FOR BELLE ISLE
19323,Isaac Farris All opinions expressed are those of Isaac Newton Farris Jr. He is not responsible for any losses or damages due to the usage of the information read in his posts or on his website. Links to external sites in his posts or on his website are provided for convenience only Isaac Newton Farris Jr cannot be held liable for any content found there
19324,Elect Jodi Rooney LD1
19325,World Affairs Council
19326,Committee to Elect K Sims Trustee District 1 FPPC#1405543
19327,Eleni Kounalakis for Lieutenant Governor 2018
19328,Kathryn Mathes for Butte County Auditor-Controller
19329,FWD.us
19330,"Gregory For Missouri, LK ""Chip"" Wood Treasurer."
19331,Wayne Potter for Sheriff
19332,Committee to Elect Matt Wills
19333,Satterwhite for Judge
19334,"Well•Spring, A Life Plan Community"
19335,Dale Washburn for State House
19336,"Point Bridge Capital, LLC"
19337,Vote Brandon Cox
19338,FPC Live
19339,Kristen Carlson for Congress
19340,"Wendy for KAnsas Charlie Issacson, Treasurer "
19341,"Yes Keep Our Groceries Tax Free, Inc. "
19342,Oklahoma Second Amendment Association
19343,Linda Rawles
19344,1 Mission
19345,Paid for by Kendra Horn for Congress
19346,Friends of Peter Breen
19347,"Friends of My-Linh (D) 11900 NE 1st Street, Suite 300 Bellevue, WA 98005"
19348,Hiremath for Mayor
19349,The Committee to Keep Judge Shannon Murdock
19350,Committee to Elect Sam Hatton
19351,Friends of Lindsay James
19352,"Paid by Ray Blacklidge, Republican, for State Representative."
19353,Chaz Beasley for North Carolina
19354,Middle Class Voices
19355,Friends of Rich Funke
19356,Adrian Garcia Campaign (political advertising)
19357,"KevinMD, LLC"
19358,"Keyes for Wisconsin, Treasurer:  David Luebke"
19359,American Principles Project
19360,Gary Hobbs Campaign Fund
19361,Luis Saldana
19362,Meagan Carr for State Representative
19363,Friends and Neighbors of Mary Frances Williams
19364,Rebuild Louisiana
19365,Equality Texas.
19366,Mark Millan for Town Council 2018 ID #1369853
19367,"Friends of Frank Cooke, Pat Condon, Treasurer"
19368,Heather Sanborn for Maine Senate
19369,Illinois Farm Bureau
19370,Cathy Costello for Labor Commissioner
19371,"By Authority: Friends of Ivan Bates, Catherine Flynn, Treasurer"
